sample_id,jaccard,f1,recall,precision,accuracy
74,0.04248046875,0.08149882903981265,1.0,0.04248046875,0.04248046875
75,0.0177001953125,0.034784694734316904,1.0,0.0177001953125,0.0177001953125
76,0.030487060546875,0.059170195753250214,1.0,0.030487060546875,0.030487060546875
77,0.0703887939453125,0.1315200501789049,1.0,0.0703887939453125,0.0703887939453125
78,0.050872802734375,0.09682009583272833,1.0,0.050872802734375,0.050872802734375
79,0.006988525390625,0.013880049701488014,1.0,0.006988525390625,0.006988525390625
80,0.153717041015625,0.2664726887977781,1.0,0.153717041015625,0.153717041015625
81,0.274444580078125,0.430688920284476,1.0,0.274444580078125,0.274444580078125
82,0.024932861328125,0.04865267232395415,1.0,0.024932861328125,0.024932861328125
83,0.04266357421875,0.08183574313645145,1.0,0.04266357421875,0.04266357421875
84,0.477874755859375,0.6467053503211019,1.0,0.477874755859375,0.477874755859375
85,0.3786468505859375,0.549302165997056,1.0,0.3786468505859375,0.3786468505859375
86,0.0073089599609375,0.014511853366659092,1.0,0.0073089599609375,0.0073089599609375
87,0.032745361328125,0.06341420170798735,1.0,0.032745361328125,0.032745361328125
88,0.2276153564453125,0.3708252022920214,1.0,0.2276153564453125,0.2276153564453125
89,0.0567169189453125,0.1073455301575383,1.0,0.0567169189453125,0.0567169189453125
90,0.2220306396484375,0.3633798244409205,1.0,0.2220306396484375,0.2220306396484375
91,0.0170745849609375,0.0335758757782612,1.0,0.0170745849609375,0.0170745849609375
92,0.0085296630859375,0.01691504652394281,1.0,0.0085296630859375,0.0085296630859375
93,0.134857177734375,0.2376636996799957,1.0,0.134857177734375,0.134857177734375
94,0.076507568359375,0.14214032600992205,1.0,0.076507568359375,0.076507568359375
95,0.05096435546875,0.09698588768221152,1.0,0.05096435546875,0.05096435546875
96,0.0030059814453125,0.005993945202561879,1.0,0.0030059814453125,0.0030059814453125
97,0.6302337646484375,0.7731820777057067,1.0,0.6302337646484375,0.6302337646484375
98,0.14990234375,0.26072186836518046,1.0,0.14990234375,0.14990234375
99,0.2292633056640625,0.37300927247675675,1.0,0.2292633056640625,0.2292633056640625
100,0.1477508544921875,0.2574615456201226,1.0,0.1477508544921875,0.1477508544921875
101,0.1475830078125,0.2572066801404106,1.0,0.1475830078125,0.1475830078125
102,0.010711669921875,0.02119629215857967,1.0,0.010711669921875,0.010711669921875
103,0.0098419189453125,0.019491999214276,1.0,0.0098419189453125,0.0098419189453125
104,0.25262451171875,0.40335233640306,1.0,0.25262451171875,0.25262451171875
105,0.1824951171875,0.3086610921854031,1.0,0.1824951171875,0.1824951171875
106,0.09521484375,0.17387427552385198,1.0,0.09521484375,0.09521484375
107,0.156463623046875,0.27058978757091967,1.0,0.156463623046875,0.156463623046875
108,0.0031890869140625,0.0063578979390067685,1.0,0.0031890869140625,0.0031890869140625
109,0.0906524658203125,0.16623529247170418,1.0,0.0906524658203125,0.0906524658203125
110,0.167205810546875,0.28650613119983265,1.0,0.167205810546875,0.167205810546875
111,0.3488311767578125,0.5172347477855583,1.0,0.3488311767578125,0.3488311767578125
112,0.045318603515625,0.08670773362917117,1.0,0.045318603515625,0.045318603515625
113,0.04315185546875,0.08273360248083787,1.0,0.04315185546875,0.04315185546875
114,0.48394775390625,0.6522436556574672,1.0,0.48394775390625,0.48394775390625
115,0.549591064453125,0.7093369045040078,1.0,0.549591064453125,0.549591064453125
116,0.209503173828125,0.346428481316075,1.0,0.209503173828125,0.209503173828125
117,0.2603912353515625,0.41319112359414534,1.0,0.2603912353515625,0.2603912353515625
118,0.007720947265625,0.015323581962993247,1.0,0.007720947265625,0.007720947265625
119,0.016754150390625,0.03295614851277126,1.0,0.016754150390625,0.016754150390625
120,0.08819580078125,0.16209546244881934,1.0,0.08819580078125,0.08819580078125
121,0.21990966796875,0.36053434732576173,1.0,0.21990966796875,0.21990966796875
122,0.1471099853515625,0.2564880216023518,1.0,0.1471099853515625,0.1471099853515625
123,0.1456756591796875,0.2543052355393365,1.0,0.1456756591796875,0.1456756591796875
124,0.0324859619140625,0.06292765831670731,1.0,0.0324859619140625,0.0324859619140625
125,0.011962890625,0.023642943305186973,1.0,0.011962890625,0.011962890625
126,0.220916748046875,0.3618866698327793,1.0,0.220916748046875,0.220916748046875
127,0.2405853271484375,0.38785776662607774,1.0,0.2405853271484375,0.2405853271484375
128,0.1754302978515625,0.2984954500019472,1.0,0.1754302978515625,0.1754302978515625
129,0.028289794921875,0.0550230004451699,1.0,0.028289794921875,0.028289794921875
130,0.0280303955078125,0.054532231012423375,1.0,0.0280303955078125,0.0280303955078125
131,0.380523681640625,0.5512743992749298,1.0,0.380523681640625,0.380523681640625
132,0.2150115966796875,0.3539251761337235,1.0,0.2150115966796875,0.2150115966796875
133,0.0337066650390625,0.06521514502915345,1.0,0.0337066650390625,0.0337066650390625
134,0.1680908203125,0.28780436827254674,1.0,0.1680908203125,0.1680908203125
135,0.0452423095703125,0.08656807929811243,1.0,0.0452423095703125,0.0452423095703125
136,0.04522705078125,0.08654014598540145,1.0,0.04522705078125,0.04522705078125
137,0.018463134765625,0.03625685434333144,1.0,0.018463134765625,0.018463134765625
138,0.0550689697265625,0.1043893267770627,1.0,0.0550689697265625,0.0550689697265625
139,0.082794189453125,0.15292691863250754,1.0,0.082794189453125,0.082794189453125
140,0.0729522705078125,0.13598418590099123,1.0,0.0729522705078125,0.0729522705078125
141,0.199371337890625,0.33245973384901145,1.0,0.199371337890625,0.199371337890625
142,0.47540283203125,0.644438009349274,1.0,0.47540283203125,0.47540283203125
143,0.275054931640625,0.4314401282879778,1.0,0.275054931640625,0.275054931640625
144,0.082366943359375,0.15219781768968338,1.0,0.082366943359375,0.082366943359375
145,0.125762939453125,0.22342703787036786,1.0,0.125762939453125,0.125762939453125
146,0.0560455322265625,0.10614226473435535,1.0,0.0560455322265625,0.0560455322265625
147,0.0662078857421875,0.12419320214669052,1.0,0.0662078857421875,0.0662078857421875
148,0.0381927490234375,0.07357544937462338,1.0,0.0381927490234375,0.0381927490234375
149,0.264495849609375,0.4183419814166767,1.0,0.264495849609375,0.264495849609375
150,0.006317138671875,0.012554965883244883,1.0,0.006317138671875,0.006317138671875
151,0.1303253173828125,0.23059789138329037,1.0,0.1303253173828125,0.1303253173828125
152,0.1584930419921875,0.2736193248422744,1.0,0.1584930419921875,0.1584930419921875
153,0.0879058837890625,0.1616056776582465,1.0,0.0879058837890625,0.0879058837890625
154,0.0913238525390625,0.16736343171935517,1.0,0.0913238525390625,0.0913238525390625
155,0.0854339599609375,0.15741899205735574,1.0,0.0854339599609375,0.0854339599609375
156,0.10009765625,0.18197958277851753,1.0,0.10009765625,0.10009765625
157,0.057586669921875,0.1089020343384793,1.0,0.057586669921875,0.057586669921875
158,0.14501953125,0.25330490405117273,1.0,0.14501953125,0.14501953125
159,0.0804901123046875,0.1489881515583737,1.0,0.0804901123046875,0.0804901123046875
160,0.04461669921875,0.08542214431784984,1.0,0.04461669921875,0.04461669921875
161,0.094635009765625,0.17290696701887423,1.0,0.094635009765625,0.094635009765625
162,0.2774200439453125,0.43434427893976135,1.0,0.2774200439453125,0.2774200439453125
163,0.2257080078125,0.3682900109550842,1.0,0.2257080078125,0.2257080078125
164,0.117401123046875,0.21013245937457325,1.0,0.117401123046875,0.117401123046875
165,0.0030364990234375,0.006054613219745949,1.0,0.0030364990234375,0.0030364990234375
166,0.22216796875,0.36356372353176186,1.0,0.22216796875,0.22216796875
167,0.0944061279296875,0.17252485255775693,1.0,0.0944061279296875,0.0944061279296875
168,0.399017333984375,0.5704251466963332,1.0,0.399017333984375,0.399017333984375
169,0.015411376953125,0.030354942445826948,1.0,0.015411376953125,0.015411376953125
170,0.32763671875,0.4935638102243472,1.0,0.32763671875,0.32763671875
171,0.0572967529296875,0.10838348414657026,1.0,0.0572967529296875,0.0572967529296875
172,0.332061767578125,0.4985681229810534,1.0,0.332061767578125,0.332061767578125
173,0.0887298583984375,0.16299701475802722,1.0,0.0887298583984375,0.0887298583984375
174,0.038421630859375,0.07400005877685367,1.0,0.038421630859375,0.038421630859375
175,0.006744384765625,0.013398405529115765,1.0,0.006744384765625,0.006744384765625
176,0.2196807861328125,0.3602266898527517,1.0,0.2196807861328125,0.2196807861328125
177,0.01123046875,0.02221149203283438,1.0,0.01123046875,0.01123046875
178,0.2799224853515625,0.4374053718959001,1.0,0.2799224853515625,0.2799224853515625
179,0.036956787109375,0.07127931957974043,1.0,0.036956787109375,0.036956787109375
180,0.3949737548828125,0.5662812701676858,1.0,0.3949737548828125,0.3949737548828125
181,0.1994171142578125,0.33252337637554863,1.0,0.1994171142578125,0.1994171142578125
182,0.00750732421875,0.014902768522445023,1.0,0.00750732421875,0.00750732421875
183,0.069610595703125,0.13016063225769636,1.0,0.069610595703125,0.069610595703125
184,0.0186614990234375,0.036639254632334216,1.0,0.0186614990234375,0.0186614990234375
185,0.0301666259765625,0.05856649830403034,1.0,0.0301666259765625,0.0301666259765625
186,0.3049774169921875,0.4674064286800042,1.0,0.3049774169921875,0.3049774169921875
187,0.0043487548828125,0.008659850199784264,1.0,0.0043487548828125,0.0043487548828125
188,0.04864501953125,0.0927769047203306,1.0,0.04864501953125,0.04864501953125
189,0.0568389892578125,0.10756414143601738,1.0,0.0568389892578125,0.0568389892578125
190,0.119659423828125,0.21374253863555834,1.0,0.119659423828125,0.119659423828125
191,0.3013763427734375,0.4631655469180532,1.0,0.3013763427734375,0.3013763427734375
192,0.49395751953125,0.6612738489193937,1.0,0.49395751953125,0.49395751953125
193,0.0229949951171875,0.04495622212609818,1.0,0.0229949951171875,0.0229949951171875
194,0.068267822265625,0.12781031281245536,1.0,0.068267822265625,0.068267822265625
195,0.046600341796875,0.08905088205277738,1.0,0.046600341796875,0.046600341796875
196,0.0071868896484375,0.014271213659157362,1.0,0.0071868896484375,0.0071868896484375
197,0.03173828125,0.06152389966871746,1.0,0.03173828125,0.03173828125
198,0.0331268310546875,0.06412926285317619,1.0,0.0331268310546875,0.0331268310546875
199,0.0063323974609375,0.012585101059877788,1.0,0.0063323974609375,0.0063323974609375
200,0.0157318115234375,0.030976309582826326,1.0,0.0157318115234375,0.0157318115234375
201,0.005950927734375,0.011831447380396203,1.0,0.005950927734375,0.005950927734375
202,0.020416259765625,0.04001555163441696,1.0,0.020416259765625,0.020416259765625
203,0.098114013671875,0.17869549509490593,1.0,0.098114013671875,0.098114013671875
204,0.037628173828125,0.07252727860945267,1.0,0.037628173828125,0.037628173828125
205,0.0184783935546875,0.036286275038578515,1.0,0.0184783935546875,0.0184783935546875
206,0.212860107421875,0.35100520846438366,1.0,0.212860107421875,0.212860107421875
207,0.009857177734375,0.019521924390317608,1.0,0.009857177734375,0.009857177734375
208,0.047332763671875,0.09038724904571811,1.0,0.047332763671875,0.047332763671875
209,0.2036285400390625,0.3383577794399158,1.0,0.2036285400390625,0.2036285400390625
210,0.163970947265625,0.2817440549539865,1.0,0.163970947265625,0.163970947265625
211,0.1591949462890625,0.2746646658505443,1.0,0.1591949462890625,0.1591949462890625
212,0.27825927734375,0.43537220073532923,1.0,0.27825927734375,0.27825927734375
213,0.220001220703125,0.3606573779923456,1.0,0.220001220703125,0.220001220703125
214,0.0876312255859375,0.16114143015474403,1.0,0.0876312255859375,0.0876312255859375
215,0.1563720703125,0.27045286604032515,1.0,0.1563720703125,0.1563720703125
216,0.12042236328125,0.21495887127526284,1.0,0.12042236328125,0.12042236328125
217,0.2313232421875,0.37573113908991773,1.0,0.2313232421875,0.2313232421875
218,0.1103973388671875,0.19884294567891056,1.0,0.1103973388671875,0.1103973388671875
219,0.333892822265625,0.5006291610423482,1.0,0.333892822265625,0.333892822265625
220,0.0409088134765625,0.07860210797894952,1.0,0.0409088134765625,0.0409088134765625
221,0.0391082763671875,0.0752727646514633,1.0,0.0391082763671875,0.0391082763671875
222,0.3415985107421875,0.5092410404558534,1.0,0.3415985107421875,0.3415985107421875
223,0.1687469482421875,0.2887655852209674,1.0,0.1687469482421875,0.1687469482421875
224,0.1892547607421875,0.31827454804398314,1.0,0.1892547607421875,0.1892547607421875
225,0.2132415771484375,0.3515236885462389,1.0,0.2132415771484375,0.2132415771484375
226,0.105987548828125,0.19166137799729588,1.0,0.105987548828125,0.105987548828125
227,0.074066162109375,0.13791731780082397,1.0,0.074066162109375,0.074066162109375
228,0.090850830078125,0.16656875087424813,1.0,0.090850830078125,0.090850830078125
229,0.088836669921875,0.16317721909246335,1.0,0.088836669921875,0.088836669921875
230,0.0576019287109375,0.1089293185785806,1.0,0.0576019287109375,0.0576019287109375
231,0.0469207763671875,0.08963577268951042,1.0,0.0469207763671875,0.0469207763671875
232,0.0103759765625,0.020538842575812493,1.0,0.0103759765625,0.0103759765625
233,0.007659912109375,0.01520336775795754,1.0,0.007659912109375,0.007659912109375
234,0.3258056640625,0.4914832888315993,1.0,0.3258056640625,0.3258056640625
235,0.7091827392578125,0.8298501066840456,1.0,0.7091827392578125,0.7091827392578125
236,0.0157012939453125,0.030917148651693833,1.0,0.0157012939453125,0.0157012939453125
237,0.024017333984375,0.046908061391744894,1.0,0.024017333984375,0.024017333984375
238,0.0346221923828125,0.06692721775680259,1.0,0.0346221923828125,0.0346221923828125
239,0.55670166015625,0.7152323073907078,1.0,0.55670166015625,0.55670166015625
240,0.458831787109375,0.6290400184088865,1.0,0.458831787109375,0.458831787109375
241,0.2200775146484375,0.3607598894433397,1.0,0.2200775146484375,0.2200775146484375
242,0.226531982421875,0.36938618098579284,1.0,0.226531982421875,0.226531982421875
243,0.1634979248046875,0.28104549448531824,1.0,0.1634979248046875,0.1634979248046875
244,0.1699066162109375,0.2904618434610218,1.0,0.1699066162109375,0.1699066162109375
245,0.2836761474609375,0.4419746335896918,1.0,0.2836761474609375,0.2836761474609375
246,0.058837890625,0.11113673045884252,1.0,0.058837890625,0.058837890625
247,0.265228271484375,0.41925757977761163,1.0,0.265228271484375,0.265228271484375
248,0.201568603515625,0.33550910522439237,1.0,0.201568603515625,0.201568603515625
249,0.019378662109375,0.03802053707750801,1.0,0.019378662109375,0.019378662109375
250,0.013519287109375,0.02667790792207401,1.0,0.013519287109375,0.013519287109375
251,0.0116424560546875,0.023016938415360715,1.0,0.0116424560546875,0.0116424560546875
252,0.004425048828125,0.008811108072797983,1.0,0.004425048828125,0.004425048828125
253,0.123382568359375,0.2196626008530059,1.0,0.123382568359375,0.123382568359375
254,0.1179962158203125,0.21108517927090584,1.0,0.1179962158203125,0.1179962158203125
255,0.191070556640625,0.3208383509697917,1.0,0.191070556640625,0.191070556640625
256,0.0230255126953125,0.045014542471474385,1.0,0.0230255126953125,0.0230255126953125
257,0.0482025146484375,0.09197175922556226,1.0,0.0482025146484375,0.0482025146484375
258,0.0637054443359375,0.11978023554388834,1.0,0.0637054443359375,0.0637054443359375
259,0.0290985107421875,0.05655145826846374,1.0,0.0290985107421875,0.0290985107421875
260,0.2074127197265625,0.3435655701449532,1.0,0.2074127197265625,0.2074127197265625
261,0.2650146484375,0.4189906397761266,1.0,0.2650146484375,0.2650146484375
262,0.178497314453125,0.3029235828780071,1.0,0.178497314453125,0.178497314453125
263,0.1729278564453125,0.29486529029908026,1.0,0.1729278564453125,0.1729278564453125
264,0.0035247802734375,0.007024799671567807,1.0,0.0035247802734375,0.0035247802734375
265,0.188079833984375,0.31661144075415476,1.0,0.188079833984375,0.188079833984375
266,0.1502532958984375,0.2612525370441611,1.0,0.1502532958984375,0.1502532958984375
267,0.0090789794921875,0.017994586502547972,1.0,0.0090789794921875,0.0090789794921875
268,0.01983642578125,0.03890119097492369,1.0,0.01983642578125,0.01983642578125
269,0.019744873046875,0.038725123447553494,1.0,0.019744873046875,0.019744873046875
270,0.2887115478515625,0.448062327574979,1.0,0.2887115478515625,0.2887115478515625
271,0.084747314453125,0.15625263750175833,1.0,0.084747314453125,0.084747314453125
272,0.06390380859375,0.1201308014457002,1.0,0.06390380859375,0.06390380859375
273,0.0915679931640625,0.16777332010008805,1.0,0.0915679931640625,0.0915679931640625
274,0.2498626708984375,0.3998241994359732,1.0,0.2498626708984375,0.2498626708984375
275,0.1133880615234375,0.2036811161209862,1.0,0.1133880615234375,0.1133880615234375
276,0.022613525390625,0.04422692410994061,1.0,0.022613525390625,0.022613525390625
277,0.0025177001953125,0.0050227546003866,1.0,0.0025177001953125,0.0025177001953125
278,0.083831787109375,0.15469519921160074,1.0,0.083831787109375,0.083831787109375
279,0.2804412841796875,0.43803849133051304,1.0,0.2804412841796875,0.2804412841796875
280,0.1285247802734375,0.2277748482267202,1.0,0.1285247802734375,0.1285247802734375
281,0.2855072021484375,0.444193858535022,1.0,0.2855072021484375,0.2855072021484375
282,0.1673736572265625,0.286752499836612,1.0,0.1673736572265625,0.1673736572265625
283,0.1287994384765625,0.2282060640469335,1.0,0.1287994384765625,0.1287994384765625
284,0.03204345703125,0.06209710804896801,1.0,0.03204345703125,0.03204345703125
285,0.073883056640625,0.13759981812498223,1.0,0.073883056640625,0.073883056640625
286,0.022552490234375,0.04411018593129794,1.0,0.022552490234375,0.022552490234375
287,0.223388671875,0.36519656755138696,1.0,0.223388671875,0.223388671875
288,0.04486083984375,0.0858695017232315,1.0,0.04486083984375,0.04486083984375
289,0.3294830322265625,0.4956558665886215,1.0,0.3294830322265625,0.3294830322265625
290,0.0120391845703125,0.02379193366000754,1.0,0.0120391845703125,0.0120391845703125
291,0.1741943359375,0.2967044391308868,1.0,0.1741943359375,0.1741943359375
292,0.0684661865234375,0.12815789097867844,1.0,0.0684661865234375,0.0684661865234375
293,0.469451904296875,0.6389483084463459,1.0,0.469451904296875,0.469451904296875
294,0.074066162109375,0.13791731780082397,1.0,0.074066162109375,0.074066162109375
295,0.07244873046875,0.13510898639804222,1.0,0.07244873046875,0.07244873046875
296,0.46270751953125,0.6326726476110995,1.0,0.46270751953125,0.46270751953125
297,0.0412445068359375,0.07922155951875028,1.0,0.0412445068359375,0.0412445068359375
298,0.0530853271484375,0.10081866260957763,1.0,0.0530853271484375,0.0530853271484375
299,0.0475006103515625,0.09069323660941893,1.0,0.0475006103515625,0.0475006103515625
300,0.4483795166015625,0.6191464480989455,1.0,0.4483795166015625,0.4483795166015625
301,0.3922882080078125,0.5635158090854293,1.0,0.3922882080078125,0.3922882080078125
302,0.2746124267578125,0.4308955742042067,1.0,0.2746124267578125,0.2746124267578125
303,0.4648895263671875,0.6347093320000416,1.0,0.4648895263671875,0.4648895263671875
304,0.209747314453125,0.34676219066118413,1.0,0.209747314453125,0.209747314453125
305,0.5307464599609375,0.6934479011951874,1.0,0.5307464599609375,0.5307464599609375
306,0.0131378173828125,0.02593490669759176,1.0,0.0131378173828125,0.0131378173828125
307,0.115386962890625,0.20690032559030344,1.0,0.115386962890625,0.115386962890625
308,0.29180908203125,0.45178360500826836,1.0,0.29180908203125,0.29180908203125
309,0.3687591552734375,0.5388225588887774,1.0,0.3687591552734375,0.3687591552734375
310,0.28466796875,0.443177499049791,1.0,0.28466796875,0.28466796875
311,0.020050048828125,0.03931189229618549,1.0,0.020050048828125,0.020050048828125
312,0.0539398193359375,0.10235844276179583,1.0,0.0539398193359375,0.0539398193359375
313,0.0174407958984375,0.03428365752335818,1.0,0.0174407958984375,0.0174407958984375
314,0.190765380859375,0.3204080063558779,1.0,0.190765380859375,0.190765380859375
315,0.341094970703125,0.5086813061781773,1.0,0.341094970703125,0.341094970703125
316,0.307708740234375,0.4706074537350354,1.0,0.307708740234375,0.307708740234375
317,0.1971435546875,0.3293565820332416,1.0,0.1971435546875,0.1971435546875
318,0.0191650390625,0.037609294526290575,1.0,0.0191650390625,0.0191650390625
319,0.05218505859375,0.0991936887290446,1.0,0.05218505859375,0.05218505859375
320,0.052093505859375,0.09902828136330674,1.0,0.052093505859375,0.052093505859375
321,0.0166015625,0.03266090297790586,1.0,0.0166015625,0.0166015625
322,0.2527923583984375,0.4035662521466938,1.0,0.2527923583984375,0.2527923583984375
323,0.1966400146484375,0.3286535837700675,1.0,0.1966400146484375,0.1966400146484375
324,0.2485809326171875,0.39818152932406176,1.0,0.2485809326171875,0.2485809326171875
325,0.2106475830078125,0.34799158064556784,1.0,0.2106475830078125,0.2106475830078125
326,0.012420654296875,0.02453654860587792,1.0,0.012420654296875,0.012420654296875
327,0.0167999267578125,0.03304470489367769,1.0,0.0167999267578125,0.0167999267578125
328,0.014862060546875,0.02928882874755676,1.0,0.014862060546875,0.014862060546875
329,0.10516357421875,0.19031313856519577,1.0,0.10516357421875,0.10516357421875
330,0.3546600341796875,0.5236148188197659,1.0,0.3546600341796875,0.3546600341796875
331,0.272796630859375,0.42865705996595294,1.0,0.272796630859375,0.272796630859375
332,0.311370849609375,0.4748784063670848,1.0,0.311370849609375,0.311370849609375
333,0.2313232421875,0.37573113908991773,1.0,0.2313232421875,0.2313232421875
334,0.1313018798828125,0.23212527481420536,1.0,0.1313018798828125,0.1313018798828125
335,0.1758575439453125,0.2991136891553445,1.0,0.1758575439453125,0.1758575439453125
336,0.304107666015625,0.4663842931692135,1.0,0.304107666015625,0.304107666015625
337,0.410003662109375,0.5815639677077246,1.0,0.410003662109375,0.410003662109375
338,0.004150390625,0.008266472161439338,1.0,0.004150390625,0.004150390625
339,0.0237579345703125,0.046413187664883074,1.0,0.0237579345703125,0.0237579345703125
340,0.22088623046875,0.3618457231415288,1.0,0.22088623046875,0.22088623046875
341,0.1830596923828125,0.3094682264326158,1.0,0.1830596923828125,0.1830596923828125
342,0.046173095703125,0.08827047052303025,1.0,0.046173095703125,0.046173095703125
343,0.037017822265625,0.07139283717371472,1.0,0.037017822265625,0.037017822265625
344,0.0306549072265625,0.05948626841365016,1.0,0.0306549072265625,0.0306549072265625
345,0.214630126953125,0.35340820582397425,1.0,0.214630126953125,0.214630126953125
346,0.0645599365234375,0.12128943483308728,1.0,0.0645599365234375,0.0645599365234375
347,0.00604248046875,0.012012376387793485,1.0,0.00604248046875,0.00604248046875
